track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,PC1,PC2,PC3,PC4
0mflMxspEfB0VbI1kyLiAv,Stick Season,2,84,False,Noah Kahan,82,4378755,,50ZenUP4O2Q5eCy2NRNvuz,Stick Season,2022-10-14,14,album,3.03,0.5461255216633286,-0.8441656411026391,-0.6099287191621634,1.057699533014162
5gai8pjmX0756SfAOPnEZE,Khazad-dûm,4,42,False,Bear McCreary,59,241463,"celtic, soundtrack",1zCtGVGxobce9FJXXLe1V2,The Lord of the Rings: The Rings of Power (Season One: Amazon Original Series Soundtrack),2022-10-14,38,album,3.33,-0.4810305303770572,1.8532502696003863,-0.2786867632471524,1.137771735447883
42JkixtxgfPZGOd5GrWqqZ,Where You Go,1,20,False,ILURO,41,8658,,0jP18bu1avrxkE9lzDwyqz,Where You Go,2022-10-14,1,single,2.62,-2.2942924596753893,-0.20594176165782258,-0.12455418651314248,-0.9299124980609542
4v5wIF908EDFp556SNDOfz,Your Love Was A Gift,5,19,True,Mykki Blanco,35,86563,,5Rp7lUCN6NbLirhc505A1j,Stay Close To Music,2022-10-14,13,album,4.33,-1.8448851265337352,0.7974220040327461,1.2913694797925654,-0.31404578653032916
5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,1,5,True,RAYE,81,2853248,,3omkMn8vbTKOebb9ABbqyb,Escapism. / The Thrill Is Gone.,2022-10-12,4,single,4.53,-0.698439907583822,0.40947402237400654,1.338884771625439,-1.3052999424754166
74loibzxXRL875X20kenvk,Poland,1,58,True,Lil Yachty,75,10907844,,5LZiWbqOpj6g8uxSHch12S,Poland,2022-10-11,1,single,1.38,-0.700145875643543,-1.2350874022940121,-1.739308860679795,-0.3474368033003681
5Hp4xFihdOE2dmDzxWcBFb,All By Myself,1,64,False,Alok,76,11246962,"brazilian bass, electronic, slap house, electro house",3lAmnw0gNntYuTltwETnSn,All By Myself,2022-10-07,1,single,2.86,-0.17523450302832833,-1.257338324266246,-0.4448767836157863,-0.09647945794159392
3tS55qdfVFF7VkQTyWunnG,All of Human Knowledge Made Us Dumb,1,57,False,SOFIA ISELLA,55,557085,,5pdyFxgI8cpTdopiWx4stf,All of Human Knowledge Made Us Dumb,2022-10-07,1,single,3.82,-0.8764237576385634,-0.9990886933416607,0.6518338698160726,0.05307091290498561
1Ame8XTX6QHY0l0ahqUhgv,THE LONELIEST,1,67,False,Måneskin,76,10636129,,1DFNeS38zvoPkx9wwMEwbc,THE LONELIEST,2022-10-07,1,single,4.11,0.19147541674462834,-1.228935545479655,0.6692381123326512,0.07899700784696438
0Njbfdqov90zIfAXZl7hIf,HUSH,3,54,False,Ari Abdul,66,754907,dark r&b,6zvckLWDs3GtRAll4b0Cvl,Fallen Angel,2022-10-07,6,single,3.18,-0.6519643202041088,-0.6621597618268102,-0.06285521524536095,0.08008138709247374
2GfQhXyoUXYTkMHDXJhCU5,Iron Lung,6,12,False,King Gizzard & The Lizard Wizard,34,1319943,"neo-psychedelic, psychedelic rock",2nPbslvl01lfELsFHTKp0s,"Ice, Death, Planets, Lungs, Mushrooms And Lava",2022-10-07,7,album,9.07,-0.8669585477302018,0.9289162551688971,5.699272988756222,-0.43139914674380986
5BDZ8atcxq0QHGn66YwTwh,just wanna rock - Sped Up Version,1,49,True,sped up nightcore,64,190093,nightcore,7u8Cd4sL0qRPr48vGjI5Ji,just wanna rock (Lil Uzi Vert) [Sped Up Version],2022-10-07,1,single,1.67,-1.2918684779908571,-1.0089485754459473,-1.3084162894253395,-0.3448340331087223
48qgXl0CQUVYJVn6xv0rsP,Nothing Changed,1,50,True,Quavo,76,8083202,,4Lo6GJMW4ctfhtuCqMkn1O,Nothing Changed,2022-09-30,1,single,3.31,-0.35325965082798916,-0.9073051275411047,0.050293017610651074,-0.3850444272338803
46cdw28EXOhDPnD1emDC6T,SNAP - High and Fast,2,1,False,Rosa Linn,63,467788,,3CVEB0FPk25Ds64ALgxjH7,SNAP PACK,2022-09-30,7,single,2.26,-1.9088882463498638,0.5657973506197229,-0.5933963686777999,-1.3209041613662555
6qmvAJSUfVGMubvI2awW7p,uh oh,1,75,True,Tate McRae,88,9249502,pop,0m9hqW0RDEHPNXxhiFUGSq,uh oh,2022-09-30,1,single,2.82,0.3615670742890816,-1.5508024418106194,-0.6206444845761652,0.1641202053081637
4JvUOwtUo9Jps39hEApetL,Whole World Depressed,1,12,True,Teddy,35,37106,emo rap,1S00uPXyy6E6Qv6uOXzZ0S,Tales of Euphoria,2022-09-30,12,album,2.75,-2.395191673953307,0.7641519374699054,-0.0814441758413132,-0.6489455096805566
1il2TGB3AX2hHxmJNcKtMj,H i j o D e L a L u n a (Orchestra),1,0,False,ExtraaaVibe,9,647,,6CHRoLipyiuHYyWCRfPiOJ,H i j o D e L a L u n a (Orchestra),2022-09-29,1,single,2.6,-3.6716130185916978,0.3345423481302818,0.1984258857646598,-1.3045610709517863
78dtqFPt7cvYgS2zTXtZKV,Summertime Sadness - Sped Up,1,58,False,Lana Del Rey,88,51821190,"alternative pop, indie pop",29PibmV31F3q6DRVq7gzZc,Summertime Sadness (Sped Up),2022-09-26,2,single,3.28,0.8223499896134856,-0.9230028756763397,-0.28612256713459794,-0.8733880225442483
5MZTbo1le4oNXF1EedvzKC,"My Name Is Skyler White, Yo",1,15,False,'Ery Noice,25,11720,,1ZFxAYRjawmyphFHE2rPvL,"My Name Is Skyler White, Yo",2022-09-25,1,single,1.16,-3.2685869567370336,-0.16687165598291695,-1.2995076325314632,-1.0863109858830495
0Bfr92yPEr9KocUpWP8xmh,Matwhashneesh,1,52,False,Cairokee,60,4296747,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,4.11,-0.47847999789467843,-0.10174002168692056,0.7295747517275257,0.3135875034553307
7yZc2gKENILqeJWofabYNF,Nefsy Ahbek,5,59,False,Cairokee,60,4296747,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,4.29,-0.3081673256853862,-0.2492685554879326,0.8535062169140427,0.5106404748616132
0EF1EE8zusg3Y869e56JFd,Nothing's New,4,79,False,Rio Romeo,64,673909,,3fIxJzinc2MADbgfkLrmYY,Good God!,2022-09-23,5,single,3.51,-0.20723209683374064,-1.2783185321563586,0.1267603842472291,0.7316640025595676
13E54FVYV7fzEfZhtrKn0K,Tarantino,3,50,False,Cairokee,60,4299545,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,3.03,-0.7925482925745928,-0.14156008372587645,-0.2343120671311758,0.1857537374526801
4R7m6ZnA6GpuVikRKj2DGY,Thérèse,8,53,False,Maya Hawke,46,532995,,53RbAh13qFqN6wKraRLipl,MOSS,2022-09-23,13,album,3.45,-1.11384448923633,-0.08497700320030378,0.22873742862265906,0.461294500300939
6CU68VwcV10VfulVQMfj3X,Ana Negm,9,62,False,Cairokee,60,4299545,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,4.03,-0.3221432619789512,-0.33935766867566747,0.6022782489010521,0.5716155723688093
4vIbws1xp082bv0zl8vLaJ,Basrah w Atooh,8,67,False,Cairokee,60,4294346,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,3.96,-0.2518139964466316,-0.4605775470682204,0.511574443955561,0.6986471964358832
3foAgkfOvNK13ZImQWdGwp,Zaman El Kalam,11,36,False,Cairokee,60,4294346,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,3.5,-0.9190476773737092,0.2196341762310111,0.2670660581877096,-0.15058333683478084
5odlY52u43F5BjByhxg7wg,golden hour,3,79,False,JVKE,75,5809992,,69AaAkdktFGnk9POmHENkT,this is what ____ feels like (Vol. 1-4),2022-09-23,12,album,3.48,0.3361496588714248,-0.8090575219837649,-0.10169606361407575,0.8859216035809031
1GKqff6G0zabRInKN9Vz1S,James Dean,2,55,False,Cairokee,60,4299545,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,4.07,-0.4356794274765172,-0.17429462073994598,0.6769356305321435,0.38985338221423194
1JBv0j7SZPNHhV96XaDF9X,Johnny Cash,10,50,False,Cairokee,60,4296747,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,2.78,-0.8571081218180814,-0.1614941428773129,-0.4599707182073211,0.1684213998049893
7zE6sykTrQkXMaiZTZJSFJ,Costarica,4,47,False,Cairokee,60,4294346,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,3.76,-0.6573123360278579,-0.014018144587172456,0.44118289601923816,0.1574826799203691
64UXkp5qVMJduPib0auZnn,Roberto,6,42,False,Cairokee,60,4294346,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,3.43,-0.8309479294653614,0.075305051679823,0.1708355676309289,0.002730556471138504
5GDhHuLpmneh1DCMyKMJp3,Roma,7,59,False,Cairokee,60,4296747,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,4.51,-0.25139081897365984,-0.2317340413532232,1.052095063731651,0.5259312561133185
1EBmjew9K69csBqRxI8BeO,Samurai,12,58,False,Cairokee,60,4299545,"egyptian pop, egyptian hip hop, arabic hip hop, mahraganat",6ucy4v9cUETA0yRQx8D34F,Roma,2022-09-23,12,album,2.95,-0.6716409616233578,-0.33293621863444794,-0.35058370018763446,0.39109897587582737
2HafqoJbgXdtjwCOvNEF14,Si No Estás,1,79,False,iñigo quintero,64,591695,,66k6EGkPtYoN44anGIsEPW,Si No Estás,2022-09-23,1,single,3.06,-0.39642410197004974,-1.5906957130713413,-0.22041758345425266,0.5364207822984259
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),1,70,True,Lil Nas X,71,12310527,,0aIy6J8M9yHTnjtRu81Nr9,STAR WALKIN' (League of Legends Worlds Anthem),2022-09-22,1,single,3.5,-0.047376706655915736,-1.3294194416959018,0.13187636583783705,0.11367169170865386
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),1,77,False,Sam Smith,81,26275803,soft pop,0gX9tkL5njRax8ymWcXARi,Unholy (feat. Kim Petras),2022-09-22,1,single,2.61,0.3699652601909657,-1.544805623023298,-0.8345722454351481,-0.029097697984492014
78Sw5GDo6AlGwTwanjXbGh,Here With Me,1,4,False,d4vd,79,4681304,,0OuoHWf8yB0TPzoBWw1R1S,Here With Me,2022-09-22,1,single,4.04,-0.93328040728957,0.1968604761157202,0.9536922453629314,-1.5084902442505852
7JWeTWbbNaJ84MKdRNSpTn,where is my mind - sped up + reverb,1,25,False,pearl,53,133588,,1alcSYUU2NH04AiRkU0rZW,where is my mind - sped up + reverb,2022-09-21,1,single,3.36,-1.6312029668258488,-0.29205955400440986,0.42884960421214285,-0.8063136521610703
0JzG1wJuB4v9UPkSE7LMXi,Hotel,1,65,False,Montell Fish,72,2131649,,0ykf7jcx3yY49RpkIO1byF,Hotel,2022-09-16,1,single,3.28,-0.3102215350225505,-1.264647536273687,-0.008218169735096972,0.12018776400460388
5dz3MYiN5LrRpMvSSoF4VW,Talk to Me,1,22,True,weeklyn,30,6940,emo rap,307mZsIfrXq3jjTMKXb3ol,Talk to Me,2022-09-16,1,single,2.24,-2.706989714180011,-0.255120463365316,-0.3992211653934803,-0.8506742651374113
3oJcdlAbl6jAD0JNHhrlsl,Die A Happy Man,13,43,False,Thomas Rhett,73,4983771,"country, acoustic country, pop country",6Pmx78TLD8ElbBvZp5GqRA,Best Country 2022,2022-09-16,20,compilation,3.8,-0.15031638890489407,0.6039438168569677,0.2855100988802847,0.31205786421526
3qhlB30KknSejmIvZZLjOD,End of Beginning,6,89,False,Djo,73,2322081,,4JDXBZdRPId4devseaAOKH,DECIDE,2022-09-16,13,album,2.65,0.20201825972113352,-1.0429842996987106,-0.8931599791210566,1.197083085790015
4bCPIiB3tV9oPW2NUXVeh2,Enemies,1,25,False,Ericovich,41,11026,nightcore,5d5gdCeJbaJyBijHdsrZbL,Enemies,2022-09-16,1,single,2.19,-2.3167591297426715,-0.3558315615530469,-0.5402499366746145,-0.8280199307820313
7gRFDGEzF9UkBV233yv2dc,Shut Down,2,72,False,BLACKPINK,81,56178946,k-pop,0kbZ4ZNRs76sSFeGUEErFM,BORN PINK,2022-09-15,8,album,2.93,0.9287642632459501,-0.8296431018714149,-0.7330791042828717,-0.31492615657071954
31mzt4ZV8C0f52pIz1NSwd,Shut up My Moms Calling (Sped up),1,75,False,Hotel Ugly,71,1072935,,0h2GcVhEPwh1mrRg3MSa3A,Shut up My Moms Calling (Sped up),2022-09-14,2,single,2.25,-0.42849251164005986,-1.5096445270343464,-0.9965417221183388,0.3748299506739395
1UPB5rYJ0bzn6mNSoAHrZC,You'll Be in My Heart,2,83,False,NIKI,76,8642338,indonesian r&b,7GZpa8xckIRPFIbT49B4zZ,You'll Be In My Heart,2022-09-14,2,single,4.02,0.44005149054247594,-1.543082150020972,0.4926797605169557,0.5668971342370202
4yhzZ9ESp4UwnJqImyMR3A,Mary On A Cross - slowed + reverb,7,45,False,Ghost,73,3770138,"metal, hard rock",1BbfbJZan9d1srv8aHavom,[MESSAGE FROM THE CLERGY],2022-09-12,7,compilation,4.57,-0.1675422464362039,-0.28246322065479795,1.164942105540533,-0.09985849087643128
6IyoLWzljeR3ldQo4KWHT6,Out thë way,3,72,True,Yeat,79,5976603,rage rap,6Xo2PDEoQKzCndIbks2kvu,Lyfë,2022-09-09,12,album,2.5,0.0890923981991008,-0.7347365259235844,-0.9772510872585437,0.6114374576998995
2iiJOgkKOCyb7ZPeqUNpud,Elden Ring,1,0,False,Tsukasa Saitoh,43,12225,soundtrack,6WWL32UxPnjrIWlgLdzoir,Elden Ring (Original Soundtrack),2022-09-09,67,album,1.63,-1.6544342564084107,4.731013253667476,-1.8913522063763648,1.1909054394944045
5uSFGgIfHMT3osrAd9n9ym,Forget Me,1,2,False,Lewis Capaldi,79,14039018,soft pop,50IWCes196EP2nWO6i4I67,Forget Me,2022-09-09,1,single,3.39,-0.9990563807410927,0.21964767533379728,0.3428736313975742,-1.7520443045403666
70krvvezXaAUim8wvWb9Fb,Somewhere Only We Know,1,2,False,Gustixa,58,219293,,2Zk5trKpYHY4YSvBtpYffS,Somewhere Only We Know,2022-09-05,1,single,3.06,-1.9552460445657591,0.20372628988053187,0.24831871084234264,-1.4588959167879991
5XNsPRT2EPgVUu4ESXc0B8,Cry For You,1,23,False,Whoopa,26,2105,,4wr6NvqoARQMkndJFOnUEA,Cry For You,2022-09-02,1,single,3.02,-2.6153377627856673,-0.20614195991522116,0.32823498224820763,-0.7507879725076722
5EpkyTNrxvsueT6z41bINu,"Sex, Drugs, Etc (Sped Up)",1,0,True,ylsounds,0,599,,4AOSxHH0Y6stXdfPM6LyK6,Calm Sped Ups,2022-09-01,2,single,2.66,-3.9245233387934952,0.4307780880040762,0.30283643395981313,-1.2157996223085255
2cWjptVqIiakuWdzlM36qy,That's My Kind Of Night,2,44,False,Luke Bryan,74,9407321,"country, acoustic country",0I6ukSqut4omggvIiK7NLZ,Country Festival,2022-09-01,30,compilation,3.16,-0.021411294329756567,1.231375585005977,-0.4683090586357387,0.6333942676985501
5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,1,75,False,Dean Lewis,75,4153847,,3cptxwPFf3Ioj7I3AVX3mp,How Do I Say Goodbye,2022-08-31,1,single,2.72,-0.15266587900607895,-1.541868450878009,-0.5980156708733428,0.2989963877470518
6nStBZGqGgTR87MrBpNza0,HEARTBEAT,1,64,False,Isabel LaRosa,71,2569728,,7cLRRJ3fRfyExOHOIwcLDy,HEARTBEAT,2022-08-26,1,single,2.08,-0.6629926535920834,-1.3333508628553428,-1.0803513845263444,0.008410496465746542
72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,1,71,False,Elton John,80,15542286,,4QQWpCEX4BxMXwRQmtkKY6,Hold Me Closer,2022-08-26,1,single,3.37,0.27056341061172506,-1.3755052294512211,-0.06802780836457585,0.03741901357436097
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),1,84,True,David Guetta,87,27141717,edm,7M842DMhYVALrXsw3ty7B3,I'm Good (Blue),2022-08-26,2,single,2.92,0.7954058751259964,-1.6252100229776438,-0.6545059229954636,0.1759719601384006
6ZjuBJah2xFEl4z3X20di3,Nachts wach (Lila Wolken Bootleg),1,1,True,Miksu / Macloud,62,185287,"german hip hop, german indie, german indie pop",3iHDtutprAk1q5Fe55till,Nachts wach (Remix EP),2022-08-26,4,single,2.63,-1.9032533076462386,0.38972254071024215,-0.2070936039841338,-1.4099167202656895
6QVYYSKyGWpTv9zmo9eMJ6,Shut Up and Listen - Sped Up Version,1,54,True,Nicholas Bonnin,52,60328,dark r&b,20rBiCHjGF4GlMZbZ4DZp2,Shut Up and Listen (Sped Up Version),2022-08-26,2,single,3.72,-1.040095084377331,-0.8626603151938476,0.586914273253908,0.03050075275193349
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),1,79,False,Rema,76,8672431,"afrobeats, afrobeat, afropop, afropiano",2b2GHWESCWEuHiCZ2Skedp,Calm Down (with Selena Gomez),2022-08-25,1,single,3.98,0.34143069816650273,-1.522744647840823,0.49316813979931867,0.4168842758436358
7EyhPjrJzjx0fk2i7vUJCS,Pink Venom,1,58,False,BLACKPINK,81,56140946,k-pop,5bKmRG1QsggSXoHxYUnPIY,Pink Venom,2022-08-19,1,single,3.11,0.6012016360917303,-0.9751205635498126,-0.39059737251500143,-0.9600896796033508
6VhuP99TE6gYNQRJIlAWFD,Until I Found You,7,78,False,Stephen Sanchez,71,1874891,,6BUPtXbb2tspYnkVdg5Ef7,Easy On My Eyes,2022-08-19,7,album,2.94,-0.09575210715968868,-1.1762682000528975,-0.46662165460661065,0.6959525635458282
0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,1,73,False,Suki Waterhouse,68,1391888,,78rO0EfpVs1RPfpxzF6kUz,Good Looking,2022-08-18,3,single,3.58,-0.19344863672157353,-1.2798960832943098,0.22079992886209018,0.46531674612514273
0YiqstoUoXgePF6Oi7ySra,Monsters,1,45,True,Hurricane on Saturn,39,4952,,3KbFwkQrN5NnjwhBA7htPz,Monsters,2022-08-15,1,single,4.35,-1.46915777337279,-0.6412176217418788,1.3138392168567876,-0.14091637534621063
6bTbMMEShyGyrcuIwtBlpA,Living Hell,3,62,False,Bella Poarch,60,1409523,,4W8QhTVggLgkJLdsXLLnnz,Dolls EP,2022-08-12,6,single,2.9,-0.7639675895924116,-0.8525681087733814,-0.31883088739166116,0.29018960379389186
3TKakBgJaTH5INk0WhU4xP,obsessed,1,72,False,zandros,57,77490,dark r&b,0bbp2pnr07VBdkjMkAMtN3,obsessed,2022-08-12,1,single,3.0,-0.7660378356525134,-1.4177473245766679,-0.18359891257304709,0.3893730879891212
4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,1,67,True,Nicki Minaj,84,34295707,,0h5MuD9O9o1VoN07mQmwMQ,Super Freaky Girl,2022-08-12,1,single,2.84,0.46555669988548604,-1.2783952728438273,-0.6236040276542939,-0.41599780064658753
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,1,70,False,Eliza Rose,55,73138,house,2lQgd3Svp1ZWAzZPLobAPK,B.O.T.A. (Baddest Of Them All),2022-08-12,2,single,3.77,-0.6484443042352048,-1.2360990330141473,0.5222419425889671,0.4411612833539976
4UGvqm3e7UElrrriPtnhwz,Habits,1,0,False,Genevieve Stokes,49,135787,,4KKuhABzFkGE9UAucodfUo,Habits,2022-08-12,1,single,2.27,-2.482096404485558,0.20914671553611677,-0.3885389273820925,-1.5219514307141704
4Iu8WjkHCEoN0iFOmbiKPq,I'll Be There,1,55,False,ConKi,61,26095,,2CY7EGiqVXlLDw7Mx0ZVQX,I'll Be There,2022-08-11,1,single,2.47,-1.0771030918423985,-1.0769706638381191,-0.5970600289748128,-0.11407315663778879
5UVuNesgreHU8rfS3Rc00q,Altyn,1,0,True,framed,42,84255,,6C6Rv6NFyonYWOv3X0LdGF,Altyn,2022-08-09,1,single,1.69,-2.8552584476311367,0.1801763320785247,-0.8613975070042648,-1.527800023676538
0hDBEvnqzHNwo76x4zhK4D,Reason,1,48,True,XO TEAM,31,106381,,493wwRaczJ8cCq4qkXsP2H,Reason,2022-08-06,1,single,2.63,-2.113014990707628,-0.8274727640588625,-0.19795148944673358,-0.14448147440829479
276MhcYATKs1STKNYPTpBV,Power (feat. Pussy Riot),2,26,False,Siiickbrain,43,82471,,6D5oMj8FoS2TpFDDraNpyy,Bullet Train (Original Motion Picture Soundtrack),2022-08-05,14,compilation,2.94,-1.8073079281775302,0.5739132965202216,-0.07428042604489458,-0.2232082879205454
4EpdhdsbhHQ3CXXuqqwHyQ,Stayin' Alive,1,41,False,Avu-chan,22,855,,6D5oMj8FoS2TpFDDraNpyy,Bullet Train (Original Motion Picture Soundtrack),2022-08-05,14,compilation,5.82,-1.4680036490192683,0.5085730908713756,2.5946281037956065,0.47466427957706225
6EJM2LrfhSq0xwaef7gH9u,Sukiyaki,12,26,False,Kyu Sakamoto,39,39528,"kayokyoku, enka",6D5oMj8FoS2TpFDDraNpyy,Bullet Train (Original Motion Picture Soundtrack),2022-08-05,14,compilation,3.13,-1.8861737957179137,0.5988769887108454,0.12624664214611533,-0.1900991397252083
0bgzd4uUev0uxakoXedZKO,Sweet Thang,9,21,False,Shuggie Otis,46,182636,,6D5oMj8FoS2TpFDDraNpyy,Bullet Train (Original Motion Picture Soundtrack),2022-08-05,14,compilation,4.19,-1.476262334574018,0.7820068374132942,1.059582492796705,-0.2841301502787001
73vIOb4Q7YN6HeJTbscRx5,Miss You,1,13,True,Oliver Tree,67,2583483,,32G4vFNwLJQjpzkOoGEUUo,Miss You,2022-08-05,1,single,3.43,-1.344061720743424,-0.0363860580991036,0.44793449075145897,-1.2232614315865795
0xzI1KAr0Yd9tv8jlIk3sn,Bad Decisions (with BTS & Snoop Dogg),1,64,False,benny blanco,72,1626627,,2km2gV8HN1lk1e1GEDl7SN,Bad Decisions (with BTS & Snoop Dogg),2022-08-05,1,single,2.87,-0.4411396414461964,-1.2757301702428838,-0.3709144486860211,0.07318865309060882
48hIV9koX3CYeJ0IiT57wI,I Just Want To Celebrate,13,25,False,Rare Earth,40,192497,"motown, acid rock",6D5oMj8FoS2TpFDDraNpyy,Bullet Train (Original Motion Picture Soundtrack),2022-08-05,14,compilation,3.65,-1.7356060852785324,0.6614229479819336,0.5933576187256484,-0.18751017515710178
7z2DKGAsPPdxOwTzMaVYD4,Kill Me Pretty,6,35,False,Tamio Okuda,45,264177,"j-pop, kayokyoku, j-rock",6D5oMj8FoS2TpFDDraNpyy,Bullet Train (Original Motion Picture Soundtrack),2022-08-05,14,compilation,2.67,-1.6514385553671591,0.33984393687812636,-0.3826779663267744,-0.017151278731451204
1w7cgGZR86yWz1pA2puVJD,HEATED,11,66,True,Beyoncé,84,41172203,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,4.34,1.205357467349439,-0.07890553159076186,0.4899367005262908,0.17453695489909055
1MpCaOeUWhox2Fgigbe1cL,I'M THAT GIRL,1,65,True,Beyoncé,84,41176723,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,3.46,0.9606236225443119,-0.12590490393469145,-0.29892844924041667,0.08694028695989112
3HyR1j49TY5ACP2lseF1jx,SUMMER RENAISSANCE,16,60,True,Beyoncé,84,41176723,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,4.56,1.1560353227330298,0.07739263420791521,0.7215517266857285,0.03157824164674434
1LCm0lFnEsxR2oPqyHLGX9,THIQUE,12,60,True,Beyoncé,84,41180800,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,4.07,1.029638403738645,0.03835083798093086,0.27922491469910343,-0.002541955852757859
0Fl4eWzVaMUOdXcOrj6F1q,VIRGO'S GROOVE,9,62,True,Beyoncé,84,41172203,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,6.14,1.5991158555676328,0.1570586489411994,2.1367832915953877,0.19419058570115844
6ufcuVInt0ocHrUimDjGlb,PLASTIC OFF THE SOFA,8,60,False,Beyoncé,84,41172203,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,4.23,1.0708042139496787,0.05107717230475503,0.4236854073232108,0.008712422387230596
4DByEumlGTZKSzuVEZ35eo,PURE/HONEY,15,64,True,Beyoncé,84,41180800,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,4.8,1.2888098427053047,0.004033569998128112,0.9161500620325033,0.15364839773978392
13SP8QV7MiwFUG90Po5JdD,Star Shopping (Slowed),1,50,False,Dybbukk,59,106672,,48OXCCXQbG0c5NwsSTcDgp,Star Shopping (Slowed),2022-07-29,1,single,1.31,-1.5273930605618011,-1.0485811868266188,-1.6025023578572448,-0.3181498490150154
1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,3,67,True,Beyoncé,84,41176723,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,3.59,1.0295617098582979,-0.16179358711544156,-0.19259487103798023,0.14870212923729517
3k4CoiIQXiNBrwrmbBMDxj,ALL UP IN YOUR MIND,13,58,True,Beyoncé,84,41180800,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,2.83,0.6742370325609485,-0.014230072881625744,-0.8290796633558123,-0.14145273990012902
2XMAWynSTIst5KmLSv0Npf,AMERICA HAS A PROBLEM,14,65,True,Beyoncé,84,41176723,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,3.31,0.9219123679681348,-0.13786025448108424,-0.4343299357069678,0.07651475428827394
5pyoxDZ1PX0KxBxiRVxA4U,BREAK MY SOUL,6,66,False,Beyoncé,84,41172203,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,4.63,1.2801992261967146,-0.05579185386773578,0.7517129076949566,0.19469298473088378
2mqTtvbKxH7SoEQ2oGAnsA,CHURCH GIRL,7,60,True,Beyoncé,84,41176723,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,3.74,0.9444137977165952,0.012036717887634657,-0.018643065998084338,-0.02541467029142955
0mKGwFMHzTprtS2vpR3b6s,COZY,2,64,True,Beyoncé,84,41172203,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,3.5,0.9531861083748814,-0.09960550766293759,-0.2572972469511548,0.06342759130936511
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,4,73,True,Beyoncé,84,41180800,,6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,2022-07-29,16,album,3.75,1.1770785607379104,-0.28777882527092874,-0.08122503854194081,0.3179383818674747
